asm_path,asm_name,n_macro,n_update,n_forall,n_branch,n_rule,approach,status,exec_time_ms,n_scenarios,n_step,n_set,n_check,macro_coverage,update_rule_coverage,forall_rule_coverage,branch_coverage,rule_coverage,n_failing_scenarios,n_val_error_scenarios,casemutator_score,chooserulemutator_score,condnegator_score,condremover_score,forallmutator_score,partoseqmutator_score,seqtoparmutator_score,ruleremover_score,casemutator_count,chooserulemutator_count,condnegator_count,condremover_count,forallmutator_count,partoseqmutator_count,seqtoparmutator_count,ruleremover_count
../../../asm_examples/examples/GilbreathCardTrick/workingButNotElegant/GilbreathCardTrickWithAuxFunctionSimpleForAsmetaSMV.asm,GilbreathCardTrickWithAuxFunctionSimpleForAsmetaSMV,4,13,2,9,33,iterativerandom,NO_VALID_SCENARIOS,78.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,2,3,4,8,6,6,0,34
../../../asm_examples/examples/sluicegate/sluiceGateGround.asm,sluiceGateGround,3,2,0,4,13,iterativerandom,OK,13.0,30,500,289,530,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.33333334,NaN,0.8181818,0,0,4,4,0,3,0,11
../../../asm_examples/erinda/for_atgt.asm,for_atgt,5,23,0,13,52,iterativerandom,OK,501.0,30,500,673,1636,0.8,0.65217394,NaN,0.8076923,0.7692308,0,0,NaN,NaN,0.7692308,0.57894737,NaN,0.0,NaN,0.6923077,0,0,13,19,0,12,0,52
../../../asm_examples/examples/traffic_light/oneWayTrafficLight.asm,oneWayTrafficLight,10,5,0,8,38,iterativerandom,OK,56.0,30,500,290,1142,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.11111111,NaN,1.0,0,0,8,8,0,9,0,38
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L2_Q1.asm,flashProtocol_N2_L2_Q1,27,91,23,96,286,iterativerandom,NO_VALID_SCENARIOS,1325.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,73,90,69,45,0,289
../../../asm_examples/examples_for_nuXmv/EuclideInt.asm,EuclideInt,1,2,0,2,4,iterativerandom,OK,14.0,30,500,0,1060,1.0,0.5,NaN,0.75,0.75,0,0,NaN,NaN,1.0,0.6666667,NaN,NaN,NaN,0.75,0,0,2,3,0,0,0,4
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem005/CarSystem005main.asm,CarSystem005main,2,2,0,0,7,iterativerandom,NO_VALID_SCENARIOS,NaN,10,100,400,310,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,2,0,7
../../../asm_examples/examples/simple_example/AdvancedClockDeciSecond.asm,AdvancedClockDeciSecond,2,4,0,3,11,iterativerandom,OK,19.0,30,500,0,790,0.5,0.5,NaN,0.5,0.54545456,0,0,NaN,NaN,0.33333334,0.33333334,NaN,0.0,NaN,0.45454547,0,0,3,3,0,3,0,11
../../../asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,LGS_EV_v2,4,38,0,3,60,iterativerandom,OK,2829.0,60,1400,1400,8266,1.0,1.0,NaN,1.0,1.0,0,0,1.0,NaN,1.0,1.0,NaN,0.0,NaN,1.0,17,0,3,6,0,15,0,65
../../../asm_examples/examples/models/OrderSystem2.asm,OrderSystem2,6,7,3,4,22,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/conwayGameOfLife/gameOfLife.asm,gameOfLife,2,2,1,4,7,iterativerandom,NO_VALID_SCENARIOS,113242.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,3,4,3,0,0,7
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingR4.asm,mainForModelCheckingR4,31,42,9,59,199,iterativerandom,NO_VALID_SCENARIOS,852.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,50,61,27,31,0,209
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem001/CarSystem001main.asm,CarSystem001main,1,0,0,0,1,iterativerandom,NO_VALID_SCENARIOS,NaN,10,100,238,746,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario9.asm,ertms_hl3_scenario9,30,105,35,101,290,iterativerandom,NO_VALID_SCENARIOS,6161.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,5,1,65,83,105,49,1,294
../../../asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickFasterShuffleForAsmetaSMV.asm,GilbreathCardTrickFasterShuffleForAsmetaSMV,5,15,2,13,42,iterativerandom,NO_VALID_SCENARIOS,61.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,2,3,8,15,6,5,0,43
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem004/CarSystem004main.asm,CarSystem004main,2,2,0,0,11,iterativerandom,NO_VALID_SCENARIOS,126.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,2,0,11
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4_forMC.asm,Hemodialysis_ref4_forMC,154,169,1,217,629,iterativerandom,OK,76.0,10,100,48,766,0.097402595,0.0591716,0.0,0.09447005,0.09062003,0,0,NaN,NaN,0.074074075,0.054545455,0.0,0.02739726,NaN,0.07177033,0,0,216,220,3,73,0,627
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_refined_with_agents.asm,oneWayTrafficLight_refined_with_agents,14,12,1,15,60,iterativerandom,NO_VALID_SCENARIOS,1630.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,14,14,3,14,0,62
../../../asm_examples/examples/simple_example/ATM3.asm,ATM3,10,33,0,23,82,iterativerandom,NO_VALID_SCENARIOS,76.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,23,30,0,15,1,82
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem009/CarSystem009main.asm,CarSystem009main,2,4,0,0,19,iterativerandom,NO_VALID_SCENARIOS,152.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,2,0,19
../../../asm_examples/examples/trafficLightCoSim/controller.asm,controller,2,11,0,17,45,iterativerandom,NO_VALID_SCENARIOS,NaN,10,100,120,170,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,17,18,0,9,0,45
../../../asm_examples/erinda/FMS_IO.asm,FMS_IO,5,167,0,13,197,iterativerandom,OK,95.0,10,100,640,100,0.8,0.005988024,NaN,0.53846157,0.08629441,0,0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,0.015228426,0,0,13,19,0,11,2,197
../../../asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq.asm,petriNetNoEdgeWeightNoPlaceCapacity_NoSeq,2,2,2,3,7,iterativerandom,OK,342.0,30,500,0,1870,1.0,1.0,0.5,0.5,1.0,0,0,NaN,1.0,NaN,NaN,0.6666667,0.0,NaN,1.0,0,1,0,0,6,1,0,7
../../../asm_examples/examples/simple_example/MorraCinese/MorraCinese.asm,MorraCinese,1,4,0,1,6,iterativerandom,OK,23.0,30,500,500,1000,1.0,1.0,NaN,0.5,1.0,0,0,1.0,0.0,NaN,NaN,NaN,0.0,NaN,1.0,3,1,0,0,0,1,0,7
../../../asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,oneWayTrafficLight2,8,5,0,8,30,iterativerandom,OK,207.0,30,500,272,1108,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.16666667,NaN,1.0,0,0,8,8,0,6,0,30
../../../asm_examples/systemc/counter/main.asm,main,1,0,0,0,1,iterativerandom,NO_VALID_SCENARIOS,434.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_Murata17a.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_Murata17a,2,1,1,2,4,iterativerandom,OK,708.0,30,500,0,1320,1.0,1.0,0.33333334,0.5,1.0,0,0,NaN,1.0,NaN,NaN,0.6666667,NaN,NaN,1.0,0,1,0,0,3,0,0,4
../../../asm_examples/examples/landingGearSystem/LGS_SE.asm,LGS_SE,4,38,0,9,66,iterativerandom,OK,1106.0,60,1400,1973,7353,1.0,1.0,NaN,1.0,1.0,0,0,1.0,NaN,1.0,1.0,NaN,0.0,NaN,1.0,17,0,9,12,0,15,0,71
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegieJustLeft.asm,filosofiEciliegieJustLeft,2,3,0,3,8,iterativerandom,OK,39.0,30,500,0,420,1.0,1.0,NaN,0.8333333,1.0,0,0,NaN,0.0,1.0,1.0,NaN,0.0,NaN,1.0,0,1,2,3,0,1,0,8
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_inline.asm,oneWayTrafficLight_inline,6,5,0,8,34,iterativerandom,OK,47.0,30,500,286,1138,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.11111111,NaN,1.0,0,0,8,8,0,9,0,34
../../../asm_examples/examples/simple_example/MorraCinese/MorraCineseWithAgents.asm,MorraCineseWithAgents,2,4,0,1,7,iterativerandom,OK,43.0,30,500,0,560,0.5,0.25,NaN,0.0,0.42857143,0,0,0.33333334,1.0,NaN,NaN,NaN,1.0,0.0,0.8,3,1,0,0,0,1,1,10
../../../asm_examples/DAS/TrafficMonitoringSystem/journal/trafficMonitoring.asm,trafficMonitoring,43,40,14,67,217,iterativerandom,NO_VALID_SCENARIOS,1632.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,53,60,42,36,0,219
../../../asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,pillbox_1_for_RefProv,9,30,0,19,69,iterativerandom,OK,32.0,30,500,139,3717,0.8888889,0.8333333,NaN,0.8947368,0.884058,0,0,NaN,NaN,1.0,0.82608694,NaN,0.125,NaN,0.86764705,0,0,19,23,0,8,0,68
../../../asm_examples/PHD/phd_master_flat2_v2.asm,phd_master_flat2_v2,64,144,0,67,338,iterativerandom,OK,70.0,10,100,100,302,1.0,0.24305555,NaN,0.67164177,0.6035503,0,0,NaN,NaN,0.9701493,0.9402985,NaN,0.015625,NaN,0.31656805,0,0,67,67,0,64,0,338
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disconnected_train.asm,ertms_hl3_integer_disconnected_train,15,54,16,42,134,iterativerandom,NO_VALID_SCENARIOS,16054.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,2,0,26,37,48,26,1,137
../../../asm_examples/examples/simple_example/AdvancedClock2.asm,AdvancedClock2,2,3,0,3,9,iterativerandom,OK,31.0,60,1400,1400,3077,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0,0,0,3,3,0,2,0,9
../../../asm_examples/examples/smartHome/smartHome.asm,smartHome,24,25,0,34,95,iterativerandom,NO_VALID_SCENARIOS,76.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,3,0,34,39,0,15,0,104
../../../asm_examples/RTPatternLibrary/Test/Test_Sem_Sync.asm,Test_Sem_Sync,2,2,1,9,21,iterativerandom,NO_VALID_SCENARIOS,149.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,3,5,5,3,1,2,21
../../../asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec0.asm,FSM_spec0,3,2,0,1,7,iterativerandom,NO_VALID_SCENARIOS,126.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,0,1,0,7
../../../asm_examples/stereoacuity/certifierRaff1.asm,certifierRaff1,13,15,0,9,43,iterativerandom,OK,47.0,30,500,66,2677,1.0,0.93333334,NaN,0.9444444,0.9767442,0,0,NaN,NaN,1.0,0.9444444,NaN,0.0,NaN,0.95348835,0,0,9,18,0,5,0,43
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_v2.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_v2,2,1,1,2,4,iterativerandom,OK,358.0,30,500,0,840,1.0,1.0,0.33333334,0.75,1.0,0,0,NaN,1.0,NaN,NaN,0.6666667,NaN,NaN,1.0,0,1,0,0,3,0,0,4
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef3.asm,HemodialysisRef3,159,146,1,229,648,iterativerandom,OK,92.0,10,100,176,1118,0.2389937,0.061643835,0.33333334,0.12882096,0.16512346,0,0,NaN,NaN,0.13596492,0.10638298,0.6666667,0.025641026,NaN,0.0883721,0,0,228,235,3,78,0,645
../../../asm_examples/examples/traffic_light/Timer/oneWayTrafficLight.asm,oneWayTrafficLight,5,4,0,4,13,iterativerandom,OK,29.0,30,500,544,530,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,1.0,NaN,1.0,0,0,4,4,0,1,0,13
../../../asm_examples/examples/petriNets/forModelAdvisor/petriNet_forModelAdvisor_InconsUpdateViolation.asm,petriNet_forModelAdvisor_InconsUpdateViolation,2,2,2,3,7,iterativerandom,NO_VALID_SCENARIOS,11.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,6,1,0,7
../../../asm_examples/PillBox/Level3/pillbox_FULL_elia.asm,pillbox_FULL_elia,7,19,1,10,43,iterativerandom,NO_VALID_SCENARIOS,10.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,9,9,3,6,0,42
../../../asm_examples/SystemCUMLProfile_metahooking/main.asm,main,1,0,0,0,1,iterativerandom,NO_VALID_SCENARIOS,527.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/production_cell/press.asm,press,7,6,1,7,20,iterativerandom,OK,1.0,30,500,0,0,0.14285715,0.0,0.33333334,0.071428575,0.05,0,0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0,0,6,6,3,0,1,20
../../../asm_examples/systemc/counter2/main.asm,main,1,0,0,0,1,iterativerandom,NO_VALID_SCENARIOS,22.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem006/CarSystem006main.asm,CarSystem006main,2,2,0,0,9,iterativerandom,NO_VALID_SCENARIOS,NaN,10,100,524,522,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,2,0,9
../../../asm_examples/examples/philosophers/philosophers2.asm,philosophers2,4,6,1,5,16,iterativerandom,NO_VALID_SCENARIOS,30.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,4,4,3,3,0,17
../../../asm_examples/examples/models/lift2.asm,lift2,8,7,0,6,29,iterativerandom,NO_VALID_SCENARIOS,70.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,6,6,0,6,0,29
../../../asm_examples/unibgstudents/RegistroDiCassa.asm,RegistroDiCassa,8,23,0,12,58,iterativerandom,NO_VALID_SCENARIOS,30.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,12,13,0,9,7,58
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingNoSelfHealer.asm,mainForModelCheckingNoSelfHealer,24,30,6,38,147,iterativerandom,NO_VALID_SCENARIOS,1012.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,32,39,18,24,0,150
../../../asm_examples/examples/agents/processesSchedulerShortestJobNext.asm,processesSchedulerShortestJobNext,4,7,1,8,21,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/DEPOSITBELT.asm,DEPOSITBELT,4,5,1,4,14,iterativerandom,OK,2.0,30,500,0,0,0.25,0.0,0.33333334,0.125,0.071428575,0,0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0,0,3,3,3,0,2,14
../../../asm_examples/examples/petriNets/forAsmetaSMV/petriNet_forNuSMV_notLive_bound1_deadlockFree.asm,petriNet_forNuSMV_notLive_bound1_deadlockFree,2,1,1,2,4,iterativerandom,OK,741.0,30,500,0,1090,1.0,1.0,0.33333334,0.5,1.0,0,0,NaN,1.0,NaN,NaN,0.6666667,NaN,NaN,1.0,0,1,0,0,3,0,0,4
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight3/TrafficLight_3.asm,TrafficLight_3,14,35,0,23,88,iterativerandom,OK,67.0,60,1400,1469,6885,1.0,1.0,NaN,0.9130435,1.0,0,0,NaN,NaN,1.0,0.6666667,NaN,0.0625,NaN,1.0,0,0,23,24,0,16,0,88
../../../asm_examples/examples/ermts_etcs/models/integer_train.asm,integer_train,7,17,4,13,44,iterativerandom,NO_VALID_SCENARIOS,3792.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,9,12,12,9,0,45
../../../asm_examples/examples/simple_example/SwapSort.asm,SwapSort,3,2,0,1,6,iterativerandom,OK,981.0,60,1400,0,2300,1.0,1.0,NaN,1.0,1.0,0,0,NaN,1.0,NaN,NaN,NaN,1.0,NaN,1.0,0,1,0,0,0,1,0,6
../../../asm_examples/examples/ticTacToe/ticTacToe_simulator_with_inv.asm,ticTacToe_simulator_with_inv,3,4,0,4,12,iterativerandom,OK,2075.0,30,500,390,1018,1.0,1.0,NaN,0.875,1.0,0,0,NaN,1.0,1.0,1.0,NaN,0.0,NaN,1.0,0,1,3,4,0,2,0,12
../../../asm_examples/examples/ferryman/ferrymanSimulator.asm,ferrymanSimulator,3,4,0,2,9,iterativerandom,OK,34.0,30,52,58,139,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,1.0,NaN,1.0,0,0,2,3,0,1,0,9
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight_NOREF/TrafficLight_4_NOREF.asm,TrafficLight_4_NOREF,10,25,0,18,80,iterativerandom,OK,505.0,60,1400,4200,7567,1.0,1.0,NaN,0.8888889,1.0,0,0,NaN,NaN,1.0,0.7222222,NaN,0.05263158,NaN,0.9625,0,0,18,18,0,19,0,80
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L2_Q1_C.asm,flashProtocol_N2_L2_Q1_C,27,91,23,97,287,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/while.asm,while,5,4,0,5,17,iterativerandom,OK,14.0,30,500,780,1516,1.0,1.0,NaN,0.9,1.0,0,0,NaN,NaN,1.0,0.8333333,NaN,0.33333334,NaN,0.9411765,0,0,5,6,0,3,0,17
../../../asm_examples/unibgstudents/Contatore_U_DA_H.asm,Contatore_U_DA_H,5,4,0,4,15,iterativerandom,OK,32.0,60,1400,1400,1786,0.6,0.5,NaN,0.625,0.6,0,0,NaN,NaN,0.5,0.5,NaN,0.0,NaN,0.53333336,0,0,4,4,0,3,0,15
../../../asm_examples/examples/roulette/roulette.asm,roulette,4,4,0,4,14,iterativerandom,OK,40.0,30,500,171,1060,1.0,1.0,NaN,0.75,0.9285714,0,0,NaN,1.0,1.0,0.8,NaN,0.0,NaN,0.9285714,0,1,3,5,0,2,0,14
../../../asm_examples/stereoacuity/modelReview/certifierGroundWrongGuard.asm,certifierGroundWrongGuard,12,12,0,8,37,iterativerandom,OK,25.0,41,960,101,4165,1.0,0.9166667,NaN,0.875,0.9459459,0,0,NaN,NaN,1.0,0.8,NaN,0.0,NaN,0.9459459,0,0,8,15,0,5,0,37
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingR2.asm,mainForModelCheckingR2,31,42,9,59,199,iterativerandom,NO_VALID_SCENARIOS,744.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,50,61,27,31,0,209
../../../asm_examples/examples/coffeeVendingMachine/coffeeVendingMachine.asm,coffeeVendingMachine,2,2,0,4,9,iterativerandom,OK,363.0,100,3000,2557,5586,1.0,1.0,NaN,0.875,1.0,0,0,NaN,1.0,1.0,1.0,NaN,0.0,NaN,1.0,0,1,3,4,0,1,0,9
../../../asm_examples/examples/agents/producerConsumerGround.asm,producerConsumerGround,7,5,0,2,18,iterativerandom,NO_VALID_SCENARIOS,797.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,2,2,0,4,0,20
../../../asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff2.asm,MorraCinese_withActors_raff2,1,7,0,2,13,iterativerandom,NO_VALID_SCENARIOS,52.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,3,1,1,1,0,4,0,14
../../../asm_examples/examples/NeedhamSchroeder/NeedhamSchroederLoweWithSpy.asm,NeedhamSchroederLoweWithSpy,13,20,1,11,81,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/systemc/orgate/main.asm,main,1,0,0,0,1,iterativerandom,NO_VALID_SCENARIOS,18.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassedFlat.asm,oneWayTrafficLightOnlyPassedFlat,5,12,0,5,26,iterativerandom,OK,31.0,30,500,500,1116,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.2,NaN,1.0,0,0,5,5,0,5,0,26
../../../asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec.asm,FSM_spec,3,2,0,1,7,iterativerandom,NO_VALID_SCENARIOS,121.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,0,1,0,7
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,Hemodialysis_ref3_forMC,102,111,0,127,381,iterativerandom,OK,31.0,10,100,36,306,0.14705883,0.09009009,NaN,0.15748031,0.14173229,0,0,NaN,NaN,0.12598425,0.099236645,NaN,0.051282052,NaN,0.11764706,0,0,127,131,0,39,0,374
../../../asm_examples/examples/agents/populationAgent.asm,populationAgent,4,7,1,8,20,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/forAsmetaSMV/petriNet_forNuSMV_withDeadlock.asm,petriNet_forNuSMV_withDeadlock,2,1,1,2,4,iterativerandom,OK,516.0,30,500,0,150,1.0,1.0,0.33333334,0.75,1.0,0,0,NaN,1.0,NaN,NaN,0.6666667,NaN,NaN,1.0,0,1,0,0,3,0,0,4
../../../asm_examples/examples/simple_example/Invariants.asm,Invariants,1,1,0,1,2,iterativerandom,OK,193.0,30,500,0,90,1.0,0.0,NaN,0.5,1.0,0,0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0,1,0,0,0,0,0,2
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged.asm,ertms_hl3_integer_disco_lostint_lengthchanged,19,64,19,49,158,iterativerandom,NO_VALID_SCENARIOS,19250.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,2,0,30,43,57,30,1,162
../../../asm_examples/examples/traffic_light/Timer/oneWayTrafficLight_refinedMillisec.asm,oneWayTrafficLight_refinedMillisec,8,9,1,11,44,iterativerandom,NO_VALID_SCENARIOS,26.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,10,10,3,9,0,44
../../../asm_examples/stereoacuity/certifier_nochoose_noundef.asm,certifier_nochoose_noundef,17,28,0,17,74,iterativerandom,OK,18.0,30,500,160,3445,0.9411765,0.78571427,NaN,0.7647059,0.8513514,0,0,1.0,NaN,0.9411765,0.75,NaN,0.22222222,NaN,0.8513514,4,0,17,32,0,9,0,74
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight4/TrafficLight_4.asm,TrafficLight_4,13,11,0,17,60,iterativerandom,OK,101.0,60,1400,1510,7036,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,0.7777778,NaN,0.09090909,NaN,1.0,0,0,17,18,0,11,0,60
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_train.asm,ertms_hl3_integer_train,10,26,6,18,66,iterativerandom,NO_VALID_SCENARIOS,3593.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,12,18,18,15,0,68
../../../asm_examples/unibgstudents/stufa.asm,stufa,10,18,0,11,42,iterativerandom,OK,56.0,10,100,200,200,0.5,0.11111111,NaN,0.27272728,0.33333334,0,0,NaN,NaN,0.18181819,0.14285715,NaN,0.0,0.0,0.14285715,0,0,11,14,0,4,1,42
../../../asm_examples/RTPatternLibrary/Application/VisualServoing.asm,VisualServoing,3,1,0,2,32,iterativerandom,NO_VALID_SCENARIOS,672.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,2,2,0,0,3,31
../../../asm_examples/examples/agents/producerConsumerRaff.asm,producerConsumerRaff,7,6,0,2,20,iterativerandom,NO_VALID_SCENARIOS,884.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,2,2,0,5,0,22
../../../asm_examples/examples/ferryman/ferrymanSimulator_raff1.asm,ferrymanSimulator_raff1,3,5,0,3,11,iterativerandom,OK,23.0,30,38,46,119,1.0,0.8,NaN,0.8333333,0.90909094,0,0,NaN,NaN,1.0,0.8,NaN,1.0,NaN,0.90909094,0,0,3,5,0,1,0,11
../../../asm_examples/examples/SemaforiAttraversamentoPedonale.asm,SemaforiAttraversamentoPedonale,2,2,0,3,9,iterativerandom,OK,14.0,30,500,500,1000,1.0,1.0,NaN,0.6666667,0.8888889,0,0,NaN,1.0,1.0,0.75,NaN,0.0,NaN,0.8888889,0,1,2,4,0,1,0,9
../../../asm_examples/DAS/TrafficMonitoringSystem/seams2015/trafficMonitoringSystem.asm,trafficMonitoringSystem,32,40,10,68,213,iterativerandom,NO_VALID_SCENARIOS,1614.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,58,69,30,33,0,227
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHourForAsmetaSMV.asm,RushHourForAsmetaSMV,2,2,1,5,11,iterativerandom,OK,2417.0,30,500,0,2080,1.0,1.0,0.33333334,0.7,1.0,0,0,NaN,1.0,1.0,0.33333334,1.0,0.0,NaN,1.0,0,1,3,3,3,1,0,11
../../../asm_examples/examples/petriNets/petriNetEdgeWeightPlaceCapacity_NoSeq_Matrix.asm,petriNetEdgeWeightPlaceCapacity_NoSeq_Matrix,2,1,1,2,4,iterativerandom,OK,601.0,30,500,0,210,1.0,1.0,0.33333334,0.75,1.0,0,0,NaN,0.0,NaN,NaN,0.6666667,NaN,NaN,1.0,0,1,0,0,3,0,0,4
