asm_path,iteration,status,iteration_exec_time_ms,generation_exec_time_ms,correct_scenarios,n_step,n_set,n_check,failing_scenarios,validation_error_scenarios,tot_mutants,n_killed_mutants_cumulativa,idx_killed_mutants_cumulative
asm_examples/examples/tombola.asm,IT17,OK,32934,2845,170,28900,0,11730,0,0,1,0,
asm_examples/examples/tombola.asm,IT18,OK,36944,3052,180,32400,0,12420,0,0,1,0,
asm_examples/examples/tombola.asm,IT19,OK,41293,3379,190,36100,0,13110,0,0,1,0,
asm_examples/examples/tombola.asm,IT20,OK,45948,3694,200,40000,0,13800,0,0,1,0,
asm_examples/examples/tombola.asm,ALL,OK,348853,29459,2100,287000,0,144330,0,0,1,0,
asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco.asm,IT1,OK,3964,3812,0,0,0,0,0,0,36,0,
asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco.asm,IT2,OK,5293,5240,0,0,0,0,0,0,36,0,
asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco.asm,IT3,OK,12271,12230,0,0,0,0,0,0,36,0,
asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco.asm,IT4,OK,11521,11475,0,0,0,0,0,0,36,0,
asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco.asm,IT5,OK,17934,17892,0,0,0,0,0,0,36,0,
asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco.asm,ALL,OK,50983,50649,0,0,0,0,0,0,36,0,
asm_examples/stereoacuity/certifierRaff4.asm,IT1,OK,5216,91,10,100,26,645,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT2,OK,6525,33,20,400,62,2740,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT3,OK,10531,36,30,900,99,5588,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT4,OK,17679,46,40,1600,106,10520,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT5,OK,25897,60,50,2500,158,16719,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT6,OK,35446,108,60,3600,176,24207,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT7,OK,47770,103,70,4900,213,33205,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT8,OK,60135,153,80,6400,241,40918,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT9,OK,79631,156,90,8100,269,55204,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT10,OK,101235,191,100,10000,336,67464,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT11,OK,132375,235,110,12100,357,83614,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,IT12,OK,154231,319,120,14400,354,95349,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff4.asm,ALL,OK,676671,1531,780,65000,2397,436173,0,0,7,1,6
asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgentsJustLeft.asm,IT1,OK,1674,138,0,0,0,0,10,0,1,0,
asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgentsJustLeft.asm,IT2,OK,1322,184,0,0,0,0,20,0,1,0,
asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgentsJustLeft.asm,IT3,OK,1302,152,0,0,0,0,30,0,1,0,
asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgentsJustLeft.asm,IT4,OK,1616,222,0,0,0,0,40,0,1,0,
asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgentsJustLeft.asm,IT5,OK,2005,209,0,0,0,0,50,0,1,0,
asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgentsJustLeft.asm,ALL,OK,7919,905,0,0,0,0,150,0,1,0,
asm_examples/erinda/fms_io_for_atgt.asm,IT1,OK,2796,648,0,0,0,0,0,10,2,0,
asm_examples/erinda/fms_io_for_atgt.asm,IT2,OK,3025,1389,0,0,0,0,0,20,2,0,
asm_examples/erinda/fms_io_for_atgt.asm,IT3,OK,4105,2040,0,0,0,0,0,30,2,0,
asm_examples/erinda/fms_io_for_atgt.asm,IT4,OK,3092,3069,0,0,0,0,0,0,2,0,
asm_examples/erinda/fms_io_for_atgt.asm,IT5,OK,3668,3650,0,0,0,0,0,0,2,0,
asm_examples/erinda/fms_io_for_atgt.asm,ALL,OK,16686,10796,0,0,0,0,0,60,2,0,
asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec0.asm,IT1,OK,1703,237,0,0,0,0,0,10,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec0.asm,IT2,OK,1385,342,0,0,0,0,0,20,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec0.asm,IT3,OK,1295,372,0,0,0,0,0,30,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec0.asm,IT4,OK,1840,683,0,0,0,0,0,40,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec0.asm,IT5,OK,1929,742,0,0,0,0,0,50,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec0.asm,ALL,OK,8152,2376,0,0,0,0,0,150,1,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,IT1,OK,9474,449,10,100,100,478,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,IT2,OK,14579,533,20,400,400,2244,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,IT3,OK,27518,1627,30,900,900,5531,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,IT4,OK,43638,3512,40,1600,1600,9461,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,IT5,OK,67460,6741,50,2500,2500,15614,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,IT6,OK,97516,11514,60,3600,3600,23188,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,IT7,OK,134497,18209,70,4900,4900,32002,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,IT8,OK,180112,27181,80,6400,6400,41880,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,IT9,OK,232661,38135,90,8100,8100,53645,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,ALL,OK,807455,107901,450,28500,28500,184043,0,0,15,0,
asm_examples/erinda/FMS_IO.asm,IT1,OK,19567,431,10,100,640,100,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT2,OK,35179,367,20,400,2760,400,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT3,OK,56066,722,30,900,6720,900,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT4,OK,7186,2116,0,0,0,0,0,40,11,0,
asm_examples/erinda/FMS_IO.asm,IT5,OK,9005,2674,0,0,0,0,0,50,11,0,
asm_examples/erinda/FMS_IO.asm,IT6,OK,11360,3699,0,0,0,0,0,60,11,0,
asm_examples/erinda/FMS_IO.asm,IT7,OK,15069,5777,0,0,0,0,0,70,11,0,
asm_examples/erinda/FMS_IO.asm,IT8,OK,7322,7287,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT9,OK,8134,8099,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT10,OK,9021,8986,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT11,OK,9952,9916,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT12,OK,11103,11067,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT13,OK,11754,11717,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT14,OK,12714,12678,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT15,OK,13686,13647,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT16,OK,14454,14417,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT17,OK,15310,15274,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT18,OK,16235,16199,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT19,OK,17135,17099,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,IT20,OK,17982,17947,0,0,0,0,0,0,11,0,
asm_examples/erinda/FMS_IO.asm,ALL,OK,318234,180119,60,1400,10120,1400,0,220,11,0,
asm_examples/PHD/phd_master_flat2_v7.asm,IT1,OK,30288,109,10,100,100,210,0,0,99,1,98
asm_examples/PHD/phd_master_flat2_v7.asm,IT2,OK,59427,51,20,400,403,820,0,0,99,1,98
asm_examples/PHD/phd_master_flat2_v7.asm,IT3,OK,102752,75,30,900,905,1830,0,0,99,1,98
asm_examples/PHD/phd_master_flat2_v7.asm,IT4,OK,155413,124,40,1600,1605,3240,0,0,99,1,98
asm_examples/PHD/phd_master_flat2_v7.asm,IT5,OK,219288,242,50,2500,2508,5050,0,0,99,1,98
asm_examples/PHD/phd_master_flat2_v7.asm,IT6,OK,301453,228,60,3600,3616,7260,0,0,99,1,98
asm_examples/PHD/phd_master_flat2_v7.asm,ALL,OK,868621,829,210,9100,9137,18410,0,0,99,1,98
asm_examples/examples/models/OrderSystem2.asm,IT1,OK,169,73,0,0,0,0,0,0,3,0,
asm_examples/examples/models/OrderSystem2.asm,IT2,OK,80,62,0,0,0,0,0,0,3,0,
asm_examples/examples/models/OrderSystem2.asm,IT3,OK,99,79,0,0,0,0,0,0,3,0,
asm_examples/examples/models/OrderSystem2.asm,IT4,OK,99,81,0,0,0,0,0,0,3,0,
asm_examples/examples/models/OrderSystem2.asm,IT5,OK,102,83,0,0,0,0,0,0,3,0,
asm_examples/examples/models/OrderSystem2.asm,ALL,OK,549,378,0,0,0,0,0,0,3,0,
asm_examples/examples/ABZ2020/CarSystemModule/CarSystem003/CarSystem003main.asm,IT1,OK,4731,843,0,0,0,0,0,8,2,0,
asm_examples/examples/ABZ2020/CarSystemModule/CarSystem003/CarSystem003main.asm,IT2,OK,5614,1598,0,0,0,0,0,16,2,0,
asm_examples/examples/ABZ2020/CarSystemModule/CarSystem003/CarSystem003main.asm,IT3,OK,7477,2099,0,0,0,0,0,22,2,0,
asm_examples/examples/ABZ2020/CarSystemModule/CarSystem003/CarSystem003main.asm,IT4,OK,11126,3813,0,0,0,0,0,31,2,0,
asm_examples/examples/ABZ2020/CarSystemModule/CarSystem003/CarSystem003main.asm,IT5,OK,12504,5350,0,0,0,0,0,31,2,0,
asm_examples/examples/ABZ2020/CarSystemModule/CarSystem003/CarSystem003main.asm,ALL,OK,41452,13703,0,0,0,0,0,108,2,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,IT1,OK,9153,297,10,100,160,485,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,IT2,OK,13517,303,20,400,630,1943,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,IT3,OK,23972,807,30,900,1352,4491,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,IT4,OK,37386,1828,40,1600,2399,8059,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,IT5,OK,56581,3422,50,2500,3749,12799,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,IT6,OK,78462,5841,60,3600,5250,18175,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,IT7,OK,107340,9179,70,4900,7070,25186,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,IT8,OK,141743,13752,80,6400,9445,33034,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,IT9,OK,181562,19317,90,8100,11756,41256,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_3L.asm,ALL,OK,649716,54746,450,28500,41811,145428,0,0,15,0,
asm_examples/examples/Yahalom/Yahalom.asm,IT1,OK,271,164,0,0,0,0,0,0,14,0,
asm_examples/examples/Yahalom/Yahalom.asm,IT2,OK,171,141,0,0,0,0,0,0,14,0,
asm_examples/examples/Yahalom/Yahalom.asm,IT3,OK,177,150,0,0,0,0,0,0,14,0,
asm_examples/examples/Yahalom/Yahalom.asm,IT4,OK,194,169,0,0,0,0,0,0,14,0,
asm_examples/examples/Yahalom/Yahalom.asm,IT5,OK,204,179,0,0,0,0,0,0,14,0,
asm_examples/examples/Yahalom/Yahalom.asm,ALL,OK,1017,803,0,0,0,0,0,0,14,0,
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT1,OK,4325,272,10,100,65,256,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT2,OK,4674,387,20,400,236,864,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT3,OK,7255,624,30,900,486,2006,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT4,OK,11049,1138,40,1600,858,3390,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT5,OK,15861,2085,50,2500,1339,5250,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT6,OK,22244,3881,60,3600,1896,7584,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT7,OK,29246,5405,70,4900,2572,10024,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT8,OK,38740,7942,80,6400,3285,13320,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT9,OK,49236,11118,90,8100,4133,16644,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT10,OK,62134,15177,100,10000,5133,20532,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT11,OK,77693,19853,110,12100,6231,24688,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT12,OK,94021,25553,120,14400,7319,29234,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT13,OK,114230,32462,130,16900,8631,34366,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,IT14,OK,143239,41261,140,19600,9963,40030,0,0,6,1,5
asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,ALL,OK,673947,167158,1050,101500,52147,208188,0,0,6,1,5
asm_examples/PHD/phd_master_flat2_v0.asm,IT1,OK,11881,349,10,100,100,197,0,0,27,1,26
asm_examples/PHD/phd_master_flat2_v0.asm,IT2,OK,18371,127,20,400,400,804,0,0,27,1,26
asm_examples/PHD/phd_master_flat2_v0.asm,IT3,OK,31885,250,30,900,900,1796,0,0,27,1,26
asm_examples/PHD/phd_master_flat2_v0.asm,IT4,OK,49503,438,40,1600,1600,3209,0,0,27,1,26
asm_examples/PHD/phd_master_flat2_v0.asm,IT5,OK,71328,654,50,2500,2500,4975,0,0,27,1,26
asm_examples/PHD/phd_master_flat2_v0.asm,IT6,OK,99665,911,60,3600,3600,7201,0,0,27,1,26
asm_examples/PHD/phd_master_flat2_v0.asm,IT7,OK,130920,1254,70,4900,4900,9795,0,0,27,1,26
asm_examples/PHD/phd_master_flat2_v0.asm,IT8,OK,167292,1618,80,6400,6400,12782,0,0,27,1,26
asm_examples/PHD/phd_master_flat2_v0.asm,IT9,OK,210244,2043,90,8100,8100,16203,0,0,27,1,26
asm_examples/PHD/phd_master_flat2_v0.asm,ALL,OK,791089,7644,450,28500,28500,56962,0,0,27,1,26
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,IT1,OK,13572,222,10,100,177,700,0,0,21,2,17;20
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,IT2,OK,22867,170,20,400,774,2762,0,0,21,4,17;20;10;12
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,IT3,OK,39984,288,30,900,2088,6497,0,0,21,5,17;18;20;10;12
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,IT4,OK,59753,481,40,1600,3866,12044,0,0,21,6,17;18;20;10;12;13
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,IT5,OK,89409,732,50,2500,6204,19869,0,0,21,6,17;18;20;10;12;13
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,IT6,OK,132468,1036,60,3600,8950,30056,0,0,21,6,17;18;20;10;12;13
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,IT7,OK,185933,1441,70,4900,11835,42503,0,0,21,6,17;18;20;10;12;13
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,IT8,OK,237405,2114,80,6400,15413,57763,0,0,21,7,16;17;18;20;10;12;13
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,ALL,OK,781391,6484,360,20400,49307,172194,0,0,21,7,16;17;18;20;10;12;13
asm_examples/examples/simple_example/MorraCinese/MorraCineseWithAgents.asm,IT1,OK,1732,138,10,100,0,120,0,0,1,1,0
asm_examples/examples/simple_example/MorraCinese/MorraCineseWithAgents.asm,ALL,OK,1732,138,10,100,0,120,0,0,1,1,0
asm_examples/examples/models/LIFT.asm,IT1,OK,5736,696,10,100,484,381,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT2,OK,7096,804,20,400,1845,1435,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT3,OK,13024,1266,30,900,4119,3129,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT4,OK,20783,2370,40,1600,7451,5463,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT5,OK,30663,3374,50,2500,11644,8497,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT6,OK,42584,4857,60,3600,16445,12115,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT7,OK,57477,6747,70,4900,22505,16449,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT8,OK,73641,8572,80,6400,29084,21348,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT9,OK,93998,10979,90,8100,36826,26952,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT10,OK,116690,13359,100,10000,45339,33230,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,IT11,OK,147615,16530,110,12100,55060,40184,0,0,5,2,2;4
asm_examples/examples/models/LIFT.asm,ALL,OK,609307,69554,660,50600,230802,169183,0,0,5,2,2;4
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario8.asm,IT1,OK,3832,3655,0,0,0,0,0,0,54,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario8.asm,IT2,OK,8566,8489,0,0,0,0,0,0,54,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario8.asm,IT3,OK,9700,9634,0,0,0,0,0,0,54,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario8.asm,IT4,OK,10735,10671,0,0,0,0,0,0,54,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario8.asm,IT5,OK,13577,13521,0,0,0,0,0,0,54,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario8.asm,ALL,OK,46410,45970,0,0,0,0,0,0,54,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT1,OK,5932,1280,10,100,0,560,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT2,OK,8596,1388,20,400,0,1520,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT3,OK,15473,3103,30,900,0,2880,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT4,OK,25019,4876,40,1600,0,4640,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT5,OK,37558,7378,50,2500,0,6800,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT6,OK,53644,10853,60,3600,0,9360,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT7,OK,71810,14443,70,4900,0,12320,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT8,OK,92666,18807,80,6400,0,15680,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT9,OK,116462,23677,90,8100,0,19440,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT10,OK,143358,29315,100,10000,0,23600,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,IT11,OK,174894,35373,110,12100,0,28160,0,0,1,0,
asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,ALL,OK,745412,150493,660,50600,0,124960,0,0,1,0,
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT1,OK,5471,108,10,100,68,676,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT2,OK,6781,33,20,400,150,2616,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT3,OK,11287,46,30,900,262,6383,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT4,OK,18394,42,40,1600,258,10677,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT5,OK,26261,51,50,2500,330,16494,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT6,OK,36251,65,60,3600,400,24287,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT7,OK,49983,94,70,4900,590,34783,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT8,OK,65289,112,80,6400,606,45469,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT9,OK,81741,134,90,8100,668,55410,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT10,OK,104889,167,100,10000,788,70348,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT11,OK,133409,191,110,12100,810,82291,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,IT12,OK,159447,230,120,14400,910,100867,0,0,7,1,6
asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,ALL,OK,699203,1273,780,65000,5840,450301,0,0,7,1,6
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref2_forMC.asm,IT1,OK,16219,122,10,100,54,280,0,0,31,2,6;12
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref2_forMC.asm,IT2,OK,27964,59,20,400,288,1444,0,0,31,3,6;8;12
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref2_forMC.asm,IT3,OK,47694,93,30,900,684,3761,0,0,31,4,6;8;9;12
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref2_forMC.asm,IT4,OK,75194,179,40,1600,942,7450,0,0,31,4,6;8;9;12
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref2_forMC.asm,IT5,OK,109809,291,50,2500,1281,12454,0,0,31,5,6;8;9;11;12
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref2_forMC.asm,IT6,OK,146212,431,60,3600,1974,19878,0,0,31,7,18;6;8;9;11;12;30
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref2_forMC.asm,IT7,OK,211692,529,70,4900,2993,31600,0,0,31,9,18;6;8;9;11;12;28;29;30
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref2_forMC.asm,ALL,OK,634784,1704,280,14000,8216,76867,0,0,31,9,18;6;8;9;11;12;28;29;30
asm_examples/examples/models/ordersystem.asm,IT1,OK,4965,316,10,100,506,120,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT2,OK,5786,406,20,400,1979,239,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT3,OK,9322,442,30,900,4446,360,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT4,OK,13781,833,40,1600,7949,477,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT5,OK,18347,1083,50,2500,12425,600,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT6,OK,25160,1650,60,3600,17820,718,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT7,OK,32594,2301,70,4900,24391,839,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT8,OK,41189,2722,80,6400,31685,957,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT9,OK,52318,3423,90,8100,40151,1077,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT10,OK,63802,4281,100,10000,49636,1194,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT11,OK,77761,5282,110,12100,59954,1317,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT12,OK,96777,6065,120,14400,71418,1436,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT13,OK,119073,8341,130,16900,83879,1558,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,IT14,OK,143226,9025,140,19600,97038,1675,0,0,5,0,
asm_examples/examples/models/ordersystem.asm,ALL,OK,704101,46170,1050,101500,503277,12567,0,0,5,0,
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined_with_agents.asm,IT1,OK,2168,250,0,0,0,0,10,0,14,0,
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined_with_agents.asm,IT2,OK,1717,327,0,0,0,0,20,0,14,0,
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined_with_agents.asm,IT3,OK,1942,299,0,0,0,0,30,0,14,0,
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined_with_agents.asm,IT4,OK,2805,559,0,0,0,0,40,0,14,0,
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined_with_agents.asm,IT5,OK,3166,501,0,0,0,0,50,0,14,0,
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined_with_agents.asm,ALL,OK,11798,1936,0,0,0,0,150,0,14,0,
asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,IT1,OK,6612,113,10,100,103,245,0,0,13,0,
asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,IT2,OK,9208,36,20,400,419,1214,0,0,13,0,
asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,IT3,OK,14822,50,30,900,972,3051,0,0,13,1,10
asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,IT4,OK,22103,85,40,1600,1724,5635,0,0,13,1,10
asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,IT5,OK,32599,121,50,2500,2733,9069,0,0,13,1,10
asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,IT6,OK,45424,172,60,3600,3905,13269,0,0,13,1,10
asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,IT7,OK,59919,188,70,4900,5318,17857,0,0,13,1,10
asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,IT8,OK,79197,242,80,6400,6933,24108,0,0,13,1,10
asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,IT9,OK,101740,302,90,8100,8761,30541,0,0,13,1,10
